	aneu	text	label	insulte	grau	rol	tipus	insults
710	tweet45_1234902214277246982	@laSextaTV Ja no engaais ms els de la Secta, anem per vosaltres. Us ploure pertot arreu, no estis a resguard de les critiques.  Les xarxes socials han matat a les TV, ja no pitis ni una mona.	VIOLENT	SI	GREU	EXECUTOR	ALTRE	['Secta', 'anem per vosaltres', 'Us ploure pertot arreu']
590	tweet72_1592283181797212164	De la teua puta mare, ayuso sense mdicos aqueixa filla de puta no? https://t.co/p4gaug5rwk	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['De la teua puta mare', 'filla de puta']
2773	tweet99_1234961749650149376	@laSextaTV I té TOTA la razn	NOVIOLENTO	NO				[]
2226	tweet68_1234908817504206853	@laSextaTV La veritat fa saltar al PSEUDO  periodista intocable.  Bravo!! @cayetanaAT	NOVIOLENTO	NO				[]
2242	tweet1_1235126008547889152	@laSextaTV Això es fa dir llibertat d'expresin, i espere que servei les vostres merdes Oleeee oleee i oleee per Cayetana Tra Tra	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['les vostres merdes']
2809	tweet48_1235312396975173633	@laSextaTV Razon no li falta, vaja repugnància de cadena.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['repugnància']
801	tweet90_1234887578555469824	@laSextaTV @J_Torquemada_4 Cal retractar-se per dir la veritat, si no li agrada a l'esquerra? [la qual cosa, al no coincidir amb els seus interessos, sol ocórrer quasi sempre]. Perquè vaja democràcia.	NOVIOLENTO	NO				[]
1454	tweet6_1235209027912638464	@IreneMontero És el que té posar a caixeres a fer lleis, as ens va	NOVIOLENTO	NO				[]
973	tweet15_1593573332493996033	@itsD3lay puta ayuso	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['puta']
2555	tweet54_1234925454823436288	@laSextaTV @Calope01799313 Perquè es retractarà de dir la veritat?	NOVIOLENTO	NO				[]
1738	tweet33_1235273446017429504	@IreneMontero Piradsima és poc.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Piradsima']
2292	tweet82_1234938750255476741	@laSextaTV Bé per Cayetana!!.	NOVIOLENTO	NO				[]
1183	tweet94_1235591439217762306	@IreneMontero Enga, una altra ronda, que no s si arribar sola, però borratxa, segur!!	NOVIOLENTO	NO				[]
2691	tweet67_1235138964761305088	@laSextaTV Exactament pense el mateix q Cayetana...a la SECTA li couen les veritats.. https://t.co/od3brsf1ys	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['SECTA']
2039	tweet58_1235190298055188481	@IreneMontero t'estime reina	NOVIOLENTO	SI				[]
425	tweet67_1235194795007660032	@IreneMontero En la llei actual la manera de vestir no és atenuant i fins i tot la beguda és agreujant del delicte.  Tenir votants analfabets és una ganga, els pots comptar qualsevol bola i s'ho creuen.	NOVIOLENTO	NO				[]
568	tweet44_1591755158140194816	Aaahhhh que hi ha manifestacions contra Ayuso però no contra Snchez, que est desmantellant l'Estat de Dret en Espaa, gasta com si no hi haguera maana, us empobreix sense quarter i embene fins a la seua puta mare amb la condició de mantenir-se en el poder. Tot el que us passe és poc.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['la seua puta mare', 'Tot el que us passe és poc']
603	tweet89_1592035341359534080	@MarioGarcesSan Ells mateixos es defineixen ..i tenen mares filles emmanilles i escriuen això?? Doncs jo amb Ayuso...jo  tambin sóc puta.?...doncs bé ..A dalt LA PUTERIA!;;;	NOVIOLENTO	SI				['sóc puta.?', 'LA PUTERIA']
2263	tweet31_1235068082734809088	@laSextaTV Per qu s'anava a retractar? Va dir alguna mentida?	NOVIOLENTO	NO				[]
942	tweet81_1591846180639711232	@MunozAbrines Des d'una espectatiba neutral apolitico,em fas fàstic eres un farsant mal nascut miserable i desgraciat eres la casta pepera corrupcin robatori i farsa,la sanitat sali pidi fóra Ayuso i tens la cara dura i el morro de menysprear als nadrileos,porc fill de PTA	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['em fas fàstic', 'eres un farsant', 'mal nascut', 'miserable', 'desgraciat', 'corrupcin', 'robatori', 'tens la cara dura', 'fill de PTA']
1313	tweet40_1592087590534287360	@Girauters Ens movem pq la Sanitat de Madrid és una Puta Merda. Ayuso, la neoliberal ms merda de la creacin, al nivell de Trump, de Bolsonaro i dems. I fot tot el pblico, q est vist que la ideologa de la drets fatxa és molt destructiva i t, un altre gran merda del calibre.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['és una Puta Merda', 'ms merda', 'gran merda']
625	tweet20_1235086743394803712	@laSextaTV Caure millor o pitjor, però diu la veritat.	NOVIOLENTO	NO				[]
301	tweet4_1592997652761038849	@CR31252033 @ppmadrid T eres molt ximple i no t'assabentes Ayuso és una populista!! Inventa dades, baixa imposats però després demana diners al Govern, en comptes d'usar el seu perquè no té  no té ni idea, és la Beln Esteban de la poltica. Això si, llibertat i cervecita. Que fàstic!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['eres molt ximple', 'Que fàstic!']
1344	tweet72_1592917647431434241	@Amaia08697236 De puta pena en totes les Comunitats. Q ens centrem en Ayuso slo i est tot q millor no posar-se dolent.	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['De puta pena']
1623	tweet82_1235210285083955200	@IreneMontero Compartint el missatge de fons l'eslògan és una estupidesa mal plantejada que no hi ha per on agafar.  D'un Ministeri espere poltica seriosa.  Això no ho és.	NOVIOLENTO	NO				[]
1855	t0_1235084324631752705	@laSextaTV Però anem...!  Ningú eixirà a donar la cara i fer costat a aquesta valenta ? És la pura veritat, molts hem criticat la sisena des d'aqu. Una TV est per a divertir-nos. No per a adoctrinar ens. Si no comparteixes ideologa d'esquerres, la sisena t'humilia, insulta la teua intel·ligència.	NOVIOLENTO	NO				[]
2280	tweet66_1234864466816380928	@laSextaTV El Pp es baa en la CLAVEGUERA MEDITICA, ha usat cloaqueros tertuliantes i portavozas de les clavegueres d'interior, que a sobre és una neurtica deslenguada cooperant activa de l'an presumpta, però coneguda organizacin delictiva.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['CLAVEGUERA', 'cloaqueros', 'és una neurtica deslenguada']
807	tweet99_1235322102951092224	@IreneMontero Buffffff quasi que preferisc orles parlar de Franco .. que agona	NOVIOLENTO	NO				[]
1619	tweet76_1234894293069959168	@laSextaTV De qu s'ha de retractar?	NOVIOLENTO	NO				[]
2199	tweet12_1235085565411733504	@laSextaTV Totalment cert, de fet Frreras admiti que no era objectiu sinó d'esquerres, dej de ser periodista per a ser un hooligan ms.	NOVIOLENTO	NO				[]
2435	tweet68_1235158010839826432	@laSextaTV Bravo Cayetana, el PP per desgràcia no es mereix una poltica amb webs	NOVIOLENTO	NO				[]
1009	tweet55_1592182649249988610	@Francis29937490 @AnabelAlonso_of Perquè clar 6meses d'espera a Madrid és culpa de l'Ayuso i l'ao i set mesos per a una ressonància a Extremadura tambin és d'ella ahh i que ploga aqu tambin és la seua culpa dimisin Ayuso (mare dt. que fàstic dónes, recorda que no tot val)	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['que fàstic dónes']
2511	tweet87_1234897718281150467	@laSextaTV A veure si cerris ja, escòria.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['escòria']
1689	tweet67_1234950730303311875	@laSextaTV I té razon, mestis tergiversant tot.	NOVIOLENTO	NO				[]
930	tweet68_1592767542862704640	"@OnlyHAL2 Quan aqueix fill de puta entre en la crcel quedara inhabilitada la possibilitat de ""i els ERES qu?"" però Ayuso i Feijo amb les seues morts, mes de 10.000, no es deslliuraran de la seua responsabilitat, almenys a nivell social i poltico."	VIOLENT	SI	GREU	EXECUTOR	ALTRE	['fill de puta', 'amb les seues morts']
275	tweet56_1234936676419592192	@laSextaTV Cayetana dura 2 assalts contra Pablo Iglesias en qualsevol debat.....est a aos llum, de la seua hereua en el PP, Soraya Senz de Santamara....	NOVIOLENTO	NO				[]
1310	tweet36_1593557111249698816	@lolaalv92697490 @JOSEMANUELSOTO1 Va ser una gran manifestacin i un homenatge al poble que no es deixa vestir amb banderetes com fa la dreta que són uns titelles. Ayuso pirdete d'una puta vegada.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['pirdete d'una puta vegada']
1090	tweet58_1592914297000431616	El PSOE presenta el seu 'pla de rescat' per a la sanitat madrilea enfront del 'col·lapse' i 'caos' d'Ayuso https://t.co/clbne6c8sg a travs de @publique_és   ARA SI! QUE VÉNEN ELECCIONS! PSOE ANAR-VOS A la PUTA MIERDAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA!!!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['PSOE ANAR-VOS A la PUTA MIERDAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA!!']
544	tweet18_1593192096131055616	Ayuso a la crcel per desmantellar la sanitat pblica . A la puta crcel https://t.co/okpasjpgyk	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['a la crcel', 'A la puta crcel']
779	tweet53_1235282685846749186	@laSextaTV Aquesta seora ha dit LEVANGELIO	NOVIOLENTO	NO				[]
2418	tweet49_1235295003909533699	@IreneMontero Això dselo a una xica adolescent .. fomentant l'alcohol .. Sota ignorant !!!!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sota ignorant !!!!']
1843	tweet85_1234951951961423879	@laSextaTV @guadiex El pitjor és que Cayetana té tota la razn.	NOVIOLENTO	NO				[]
960	tweet2_1591126157541244928	Ale Feijoo a mentir, manipular i contra la democràcia, perquè Ayuso no et lleve el seient  Fàstic fas fàstic	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['mentir', 'manipular', 'Fàstic fas fàstic']
422	tweet64_1234951398455775233	@laSextaTV Fan de la Sra. @cayetanaAT. Als sectaris no els agrada que els diguen les veritats a la cara.	NOVIOLENTO	NO				[]
983	tweet27_1592525993742372864	@pilichus @riberaggio @SerranoAlfonso @ComunidadMadrid @populars Déu, sou talibans, troncs.  En fi, desistisc. Continueu demanant a Ayuso que genere mdicos, que atallareu el problema que tant us importa de puta mare.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['sou talibans', 'de puta mare']
1555	tweet82_1234903262588960769	@laSextaTV I fa bé. Quant ha rectificat la Sexta d'un monton de patochadas inconsistents?	NOVIOLENTO	NO				[]
1725	tweet18_1235480406981595136	@IreneMontero Si vostra aspiracin en la vida és anar soles i borratxes pel carrer, igual tennis algn trastorn psicolgico.	NOVIOLENTO	NO				[]
2774	tweet0_1235600770096959491	@IreneMontero Per a una dona arribar sola i borratxa a casa, significa que ha tingut una mala nit. I dic jo Sra. Caixera, que ser millor arribar a casa serena i bé acompaada?	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sra. Caixera']
398	tweet31_1234872066526064641	@laSextaTV @cayetanaAT Tota la razn	NOVIOLENTO	NO				[]
2107	tweet63_1234925443368792064	@laSextaTV Ningú es retracta de veritats com puos.	NOVIOLENTO	NO				[]
312	tweet20_1591922802747113473	@peralvarezm Per la sanitat o contra Ayuso.... Que fàstic donen	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Que fàstic donen']
461	tweet19_1591862841665064968	@MarcoAur1981 I la doctora Mnica - enemiga acrrima d'Ayuso - i q slo cerca el qutate t per a posar-me jo, en lloc d'APORTAR al bé comn, el q fa és sabotejar i enverinar als sanitaris amb el nico fi de beneficiar-se ella polticamente - Fa fàstic. Trau i el seu formacin desaparega.	VIOLENT	SI	GREU	EXECUTOR	ALTRE	['sabotejar', 'enverinar', 'Fa fàstic', 'Trau i el seu formacin desaparega']
2824	tweet71_1234871472369389569	@laSextaTV @cayetanaAT Cayetana diu la Veritat i ho saps	NOVIOLENTO	NO				[]
82	tweet45_1234832355623346177	@laSextaTV @cayetanaAT Totalment d'acord , la secta és una vergenza partidista	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['és una vergenza partidista']
2250	tweet15_1234967907140034560	@laSextaTV Ningú es retracta de la veritat	NOVIOLENTO	NO				[]
2708	tweet92_991837268909445121	La prxima dissimula una mica xiqueta  #ridicula....	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['ridicula']
1721	tweet12_1235305044339281926	@IreneMontero Tradueix l'eslògan al rabe i ser ms efectiu.	NOVIOLENTO	NO				[]
103	tweet89_1235187251212169223	@IreneMontero MUJEREEEEEES! Tenim 5 dónes per a organitzar nostra manifa paral·lela! Eixirem depilades de celles per a baix, talons de 12cm, maquillades com a portes, manicura, pedicura i melenazas amb ones, falditas ajustades i escot generós, bosses agafades amb el colze doblegat. Anem!	NOVIOLENTO	NO				[]
432	tweet74_1234958852078088192	@laSextaTV Ol per aquesta seora! I a vosaltres, sectaris, que us donen per cul.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['sectaris', 'que us donen per cul']
1430	tweet77_1234993636963573760	@laSextaTV El que pensem molts. Sou un libel	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sou un libel']
374	tweet92_1591822910754541570	Li han posat el nom de #SanidadPublica a una manifestacin de l'esquerra contra Ayuso.  Ni estn lluitant per la sanitat, ni els importa una altra cosa que no siga rascar algn vot.  A Astúries la sanitat és una puta merda i no veig manifestacions.  Gentussa!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['és una puta merda', 'Gentussa']
1785	tweet1_1235201476215136257	@IreneMontero Diu molt mes q això, tros d'irresponsable. TOTS som responsables de la nostra seguretat i és criminal un eslògan segun el qual la gentussa no existeix i els drets s'imposen a la realitat.  Les feministes serioses comprenen això, el teu feminisme és una broma per a trompellots.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['tros d'irresponsable', 'trompellots']
66	tweet18_989059888591593472	@MariaJamardoC @guardiacivil Clar... el teu estaves alli no? #ridcula!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['ridcula']
1591	tweet32_1234880706733576192	@laSextaTV L'estil de Cayetana no és el que ms m'agrada però té tot el dret a dir-li a @laSextaTV que porta aos fent negoci amb l'entreteniment entre espaoles, i amb la demagògia com a principal ingredient	NOVIOLENTO	NO				[]
2120	tweet86_1234989115906519040	@laSextaTV Poc ha dit @cayetanaAT	NOVIOLENTO	NO				[]
1462	tweet18_1235095439034089472	@laSextaTV Es queda tala. Sou una xacra.	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['xacra']
124	tweet17_1234877226702790658	@laSextaTV @cayetanaAT Em sembla genial, tendra q haver-hi ms com ella	NOVIOLENTO	NO				[]
1114	tweet85_1593260004026589186	@libertaaddexp76 @hermanntertsch Això és la realitat @populars . Ara sou l'antic PSOE, per això em doneu tots fàstic menys Ayuso.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['em doneu tots fàstic']
2853	tweet17_991324914304061441	@claudiacbca #Ridcula jajajaja	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Ridcula']
1675	tweet49_1235198993417883650	@IreneMontero @PabloIglesias Meneastra i quan legislaran les denúncies falses?	NOVIOLENTO	NO				[]
2577	tweet89_1235099781967392768	@laSextaTV Aqueixa foto amb braç enlaire... és casualitat supose.  Juntaletras de segona	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Juntaletras de segona']
1379	tweet12_1234949775826604037	@laSextaTV En la sisena estis del costat dels separates.	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['separates']
796	tweet79_1235465734257438722	@laSextaTV Aos publicitant la superioritat moral dels vostres comandants, i todava ningú ha dit que us retracteis. Per qu debera fer-ho ella?	NOVIOLENTO	NO				[]
2211	tweet37_1234871774552231937	@laSextaTV Rabioooosa! Jajajaj https://t.co/mc6sqifvqr	NOVIOLENTO	NO				[]
1542	tweet67_989619116351938560	jajaj aquesta xica sembla que té 5 aos #ridicula	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['ridicula']
2078	tweet12_1235242260826140672	@IreneMontero Us habis passat de frenada. Que des d'un ministeri es faça apologa de l'alcoholisme és una irresponsabilitat de tal calibre que és massa fins per a vosaltres.	NOVIOLENTO	NO				[]
1668	tweet38_1235216548094189569	@IreneMontero ja sabeis quan salis de tabola que és per a beure lligar i fllar...s'acabe el lligar i fllar...perquè totes estan borratxes....	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['borratxes']
114	tweet3_1235343470287519744	@laSextaTV La veritat ofèn fins a alguns mitjans de comunicacin	NOVIOLENTO	NO				[]
761	tweet18_1235243056745582592	@IreneMontero El teu eres ximple però de debò ....	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['ximple']
436	tweet81_1235203977656127493	@laSextaTV @cayetanaAT Perquè dir-li a Cayetana que s'ha quedat molt curta davant el fem sectari de la Secta	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['fem sectari']
797	tweet80_1235351742470139904	@IreneMontero Però t, per si de cas ja tens al coletas per a defensar-te, igual no eres tan feminista i s necessites al mascle	NOVIOLENTO	NO				[]
2270	tweet51_1234967002273517572	@laSextaTV As és	NOVIOLENTO	NO				[]
2005	tweet3_1234902549070852096	@laSextaTV Però si porta razn en el que diu lvarez de Toledo, perquè s'haurà de retractar en el seu critica cap a la vostra cadena.. la secta	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['la secta']
446	tweet0_1593608352428351488	Com a persona que s'ha GUANYAT la seua cinturn negre de judo slo puc sentir profund fàstic: https://t.co/ffr4ettriu	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['profund fàstic']
2190	tweet99_1235408635234267136	@IreneMontero Excma. Sra. Ministra, em podra explicar en qu consisteix el consentiment exprés, és que, fins ara, no s'ha aclarit si ha de ser  per escrit, qu passa en cas que no hi haja ningú diferent de lxs actuants que puga atestar. La seua resposta em seria molt til. Gràcies.	NOVIOLENTO	NO				[]
495	tweet60_1592883093014482944	@Monica_Garcia_G No s al fet que eres candidata però només parles del mateix. Eres molt pesada. Entenc que tot el dems Ayuso l'est fent de puta mare.	NOVIOLENTO	SI				['puta mare']
194	tweet27_988966146807300096	@SaprissaEternoC Que algú li diga que le hackearon el compte...  Jajajaja #Ridiculo #Patetico	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Ridiculo', 'Patetico']
612	tweet99_1593283004260126721	@Eselkaos I els seus objectius aconseguits. Ja no es parla del caos que té embolicat Ayuso ni de la manifestacin en autodefensa dels madrileos.  Es parla que Montero posa violadors al carrer.  Qu fàstic dóna tot. I si ho dius, damunt gent d'esquerres et diu paranoic. L'acabse.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Qu fàstic dóna tot']
2031	tweet47_992142814728343554	@AlvaroUribeVel Li volen invertir en l'educacin, quan vostè seor Expresident va ser un dels quals li lleve pressupost per a col·locar-ho en la guerra, per favor siga una mica congruent #UribeMiente,  tant parla d'expropiar quan vostè ens ha volgut expropiar absolutament tot #Ridiculo.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Ridiculo']
940	tweet79_1591828628333019142	@lciferlcifer @VictordelCerro @AntonioMaestre La cuestin tros d'anormal de carret és que protestes no per la sanitat, ho fas contra Ayuso. Si t'importa la sanitat tros d'anormal.. Qujate contra totes les CCAA que estn igual o pitjor q Madrid i contra la merda de llei de mir. Q no tens ni puta idea.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['tros d'anormal', 'tros d'anormal', 'la merda de', 'no tens ni puta idea']
2856	tweet21_1235223166240411652	@IreneMontero Soles i a altes hores....	NOVIOLENTO	NO				[]
